sale_date,sale_time,day_of_week,month,customer_type,customer_city,customer_state,customer_neighborhood,customer_address,customer_zipcode,product_name,product_category,quantity_sold,unit_cost_brl,unit_price_brl,discount_pct,total_revenue_brl,estimated_profit_brl,payment_method,sales_channel,weather_condition,delivery_app_peak,is_weekend,is_holiday_campaign,current_stock_snapshot,supplier_lead_time_days,returned
2025-10-20,14:15,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 6162",75688-309,Bag Delivery 45L,Bag Entrega,4,95,176.57,15,706.28,326.28,Cartão Crédito,WhatsApp,Ensolarado,False,False,False,107,7,False
2025-10-20,20:00,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 6185",75684-142,Baú Moto 30L,Bagagem,1,120,258.55,5,258.55,138.55,Pix,Instagram,Ensolarado,True,False,False,86,8,False
2025-10-20,12:00,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 287",75687-439,Suporte Celular Moto,Suporte,2,18,58.98,0,117.96,81.96,Pix,Loja Física,Ensolarado,False,False,False,49,4,False
2025-10-20,08:30,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 6003",75684-862,Capa de Chuva,Proteção,1,35,97.67,0,97.67,62.67,Pix,Loja Física,Ensolarado,False,False,False,73,2,False
2025-10-21,17:15,Terça-feira,Outubro,Fiel,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 2212",75684-334,Bag Delivery 45L,Bag Entrega,5,95,178.16,10,890.8,415.8,Cartão Crédito,WhatsApp,Nublado,True,False,False,74,10,False
2025-10-21,14:30,Terça-feira,Outubro,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 1703",75684-517,Bag Delivery 45L,Bag Entrega,1,95,180.19,0,180.19,85.19,Cartão Débito,Instagram,Ensolarado,False,False,False,107,3,False
2025-10-21,09:15,Terça-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 7033",75687-112,Suporte Celular Moto,Suporte,1,18,58.93,5,58.93,40.93,Pix,Instagram,Nublado,False,False,False,87,8,False
2025-10-21,16:45,Terça-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 5210",75685-749,Bag Delivery 80L,Bag Entrega,1,145,269.64,0,269.64,124.64,Pix,Loja Física,Ensolarado,False,False,False,29,3,False
2025-10-21,11:30,Terça-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 4731",75681-268,Carregador USB Moto,Acessório,1,15,49.93,10,49.93,34.93,Pix,WhatsApp,Ensolarado,False,False,False,24,8,False
2025-10-21,20:00,Terça-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 8448",75688-439,Suporte Celular Moto,Suporte,2,18,60.21,5,120.42,84.42,Pix,Instagram,Ensolarado,False,False,False,99,4,False
2025-10-21,13:30,Terça-feira,Outubro,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 7607",75687-786,Suporte Celular Moto,Suporte,1,18,60.25,10,60.25,42.25,Cartão Débito,Loja Física,Ensolarado,True,False,False,64,4,False
2025-10-21,20:00,Terça-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 5258",75682-489,Capa de Chuva,Proteção,2,35,99.06,0,198.12,128.12,Cartão Débito,Loja Física,Ensolarado,False,False,False,82,7,False
2025-10-22,09:00,Quarta-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 3432",75681-410,Suporte Celular Moto,Suporte,1,18,59.94,0,59.94,41.94,Pix,Instagram,Ensolarado,False,False,False,83,2,False
2025-10-22,19:45,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 6759",75685-995,Suporte Celular Moto,Suporte,1,18,60.64,5,60.64,42.64,Pix,Instagram,Ensolarado,True,False,False,36,10,False
2025-10-22,08:00,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 6991",75680-830,Suporte Celular Moto,Suporte,2,18,59.43,5,118.86,82.86,Dinheiro,Loja Física,Chuva Forte,False,False,False,90,7,False
2025-10-22,09:00,Quarta-feira,Outubro,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 8131",75684-742,Balaclava,Proteção,1,8,34.63,0,34.63,26.63,Pix,Loja Física,Nublado,False,False,False,20,8,False
2025-10-22,18:30,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 5938",75685-905,Carregador USB Moto,Acessório,1,15,48.99,10,48.99,33.99,Pix,Marketplace,Chuva Leve,True,False,False,106,6,False
2025-10-22,13:45,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 122",75689-444,Suporte Celular Moto,Suporte,4,18,59.84,0,239.36,167.36,Cartão Débito,Instagram,Ensolarado,True,False,False,56,2,False
2025-10-22,20:15,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 1602",75680-338,Bag Delivery 45L,Bag Entrega,1,95,182.65,0,182.65,87.65,Cartão Crédito,Loja Física,Ensolarado,False,False,False,23,5,False
2025-10-22,17:45,Quarta-feira,Outubro,Fiel,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 96",75686-400,Baú Moto 30L,Bagagem,1,120,257.74,0,257.74,137.74,Pix,Marketplace,Ensolarado,False,False,False,27,2,False
2025-10-22,20:30,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 5601",75687-136,Bag Delivery 45L,Bag Entrega,2,95,175.52,10,351.04,161.04,Pix,Marketplace,Nublado,False,False,False,29,9,False
2025-10-22,15:00,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 3602",75684-957,Bag Delivery 45L,Bag Entrega,1,95,177.31,0,177.31,82.31,Pix,WhatsApp,Ensolarado,True,False,False,66,2,False
2025-10-22,19:15,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 3368",75686-696,Luva Motoboy,Proteção,1,25,80.7,5,80.7,55.7,Cartão Crédito,Loja Física,Nublado,False,False,False,29,3,False
2025-10-22,08:45,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 3736",75680-453,Bag Delivery 45L,Bag Entrega,2,95,177.43,0,354.86,164.86,Cartão Débito,Loja Física,Ensolarado,False,False,False,30,6,False
2025-10-22,11:15,Quarta-feira,Outubro,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 9533",75682-798,Luva Motoboy,Proteção,1,25,78.56,0,78.56,53.56,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,34,7,False
2025-10-22,10:00,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 2176",75681-884,Bag Delivery 45L,Bag Entrega,1,95,182.15,5,182.15,87.15,Cartão Crédito,Instagram,Chuva Forte,True,False,False,74,5,False
2025-10-22,13:00,Quarta-feira,Outubro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 395",75683-745,Capa de Chuva,Proteção,1,35,99.71,5,99.71,64.71,Pix,WhatsApp,Ensolarado,False,False,False,117,8,False
2025-10-22,13:45,Quarta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5133",75683-576,Capa de Chuva,Proteção,1,35,98.84,10,98.84,63.84,Pix,WhatsApp,Ensolarado,True,False,False,38,4,False
2025-10-22,10:00,Quarta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 4923",75684-235,Suporte Celular Moto,Suporte,1,18,57.93,5,57.93,39.93,Pix,Loja Física,Chuva Leve,True,False,False,54,2,False
2025-10-23,10:15,Quinta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 3012",75680-581,Bag Delivery 45L,Bag Entrega,1,95,177.6,0,177.6,82.6,Pix,Loja Física,Ensolarado,False,False,False,68,4,False
2025-10-23,12:30,Quinta-feira,Outubro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 2721",75689-857,Bag Delivery 80L,Bag Entrega,2,145,271.22,0,542.44,252.44,Cartão Débito,Loja Física,Ensolarado,True,False,False,52,2,False
2025-10-23,11:45,Quinta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 696",75681-581,Balaclava,Proteção,1,8,35.18,0,35.18,27.18,Dinheiro,WhatsApp,Chuva Leve,False,False,False,52,9,False
2025-10-23,11:00,Quinta-feira,Outubro,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 2091",75682-829,Suporte Celular Moto,Suporte,1,18,59.66,5,59.66,41.66,Pix,Instagram,Chuva Leve,True,False,False,75,4,False
2025-10-23,11:15,Quinta-feira,Outubro,Fiel,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 6963",75684-736,Suporte Celular Moto,Suporte,1,18,60.34,0,60.34,42.34,Pix,Instagram,Nublado,True,False,False,59,5,False
2025-10-23,09:45,Quinta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 3963",75685-224,Luva Motoboy,Proteção,1,25,80.23,0,80.23,55.23,Cartão Crédito,WhatsApp,Ensolarado,False,False,False,68,2,False
2025-10-23,17:00,Quinta-feira,Outubro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 3610",75684-583,Suporte Celular Moto,Suporte,2,18,59.0,0,118.0,82.0,Cartão Crédito,Loja Física,Chuva Forte,False,False,False,62,10,False
2025-10-23,09:15,Quinta-feira,Outubro,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 2383",75681-290,Capacete Pro Tork,Capacete,2,180,336.18,0,672.36,312.36,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,115,9,False
2025-10-23,09:00,Quinta-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 3589",75681-246,Suporte Celular Moto,Suporte,2,18,60.2,0,120.4,84.4,Cartão Crédito,Loja Física,Ensolarado,False,False,False,18,2,False
2025-10-23,16:45,Quinta-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 5846",75684-635,Suporte Celular Moto,Suporte,2,18,59.57,0,119.14,83.14,Pix,Loja Física,Chuva Leve,False,False,False,89,2,False
2025-10-23,11:15,Quinta-feira,Outubro,Fiel,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 2402",75683-889,Carregador USB Moto,Acessório,1,15,47.76,0,47.76,32.76,Cartão Débito,Loja Física,Ensolarado,True,False,False,73,7,False
2025-10-23,10:00,Quinta-feira,Outubro,Fiel,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 8578",75688-636,Bag Delivery 80L,Bag Entrega,1,145,270.02,0,270.02,125.02,Pix,Loja Física,Ensolarado,False,False,False,95,3,False
2025-10-23,14:15,Quinta-feira,Outubro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 3450",75682-140,Bag Delivery 80L,Bag Entrega,1,145,268.62,0,268.62,123.62,Cartão Débito,Loja Física,Nublado,False,False,False,36,7,False
2025-10-24,16:15,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 7857",75682-795,Bag Delivery 45L,Bag Entrega,1,95,183.69,0,183.69,88.69,Pix,WhatsApp,Chuva Leve,False,False,True,82,10,False
2025-10-24,13:15,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 7864",75686-549,Luva Motoboy,Proteção,1,25,77.92,0,77.92,52.92,Pix,Loja Física,Nublado,False,False,True,99,5,False
2025-10-24,14:45,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 6631",75685-945,Baú Moto 30L,Bagagem,2,120,251.84,0,503.68,263.68,Pix,Marketplace,Chuva Forte,False,False,True,36,4,False
2025-10-24,11:30,Sexta-feira,Outubro,Fiel,Caldas Novas,GO,Centro,"Rua São Paulo, 2496",75686-244,Capa de Chuva,Proteção,4,35,101.52,0,406.08,266.08,Cartão Débito,Loja Física,Chuva Forte,True,False,True,50,10,False
2025-10-24,12:00,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 6220",75688-875,Capacete Pro Tork,Capacete,1,180,333.59,5,333.59,153.59,Pix,Instagram,Ensolarado,False,False,True,86,2,False
2025-10-24,20:00,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5825",75682-934,Bag Delivery 45L,Bag Entrega,1,95,181.41,0,181.41,86.41,Cartão Débito,WhatsApp,Ensolarado,True,False,True,42,7,False
2025-10-24,17:45,Sexta-feira,Outubro,Fiel,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 6721",75680-778,Carregador USB Moto,Acessório,1,15,47.68,0,47.68,32.68,Dinheiro,Loja Física,Ensolarado,False,False,True,50,4,False
2025-10-24,14:15,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 2067",75688-944,Bag Delivery 45L,Bag Entrega,2,95,175.88,0,351.76,161.76,Cartão Débito,Loja Física,Nublado,False,False,True,46,8,False
2025-10-24,16:00,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 115",75686-975,Luva Motoboy,Proteção,1,25,77.28,0,77.28,52.28,Pix,WhatsApp,Nublado,False,False,True,27,10,False
2025-10-24,09:15,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 4523",75682-678,Luva Motoboy,Proteção,1,25,79.9,0,79.9,54.9,Dinheiro,WhatsApp,Nublado,False,False,True,69,10,False
2025-10-24,19:45,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 2824",75687-567,Capacete Pro Tork,Capacete,1,180,320.64,5,320.64,140.64,Pix,Loja Física,Nublado,False,False,True,59,10,False
2025-10-24,15:00,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 4674",75681-634,Capa de Chuva,Proteção,2,35,100.29,10,200.58,130.58,Cartão Crédito,Loja Física,Ensolarado,True,False,True,48,5,False
2025-10-24,11:45,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 8059",75680-856,Balaclava,Proteção,1,8,34.05,5,34.05,26.05,Cartão Débito,Loja Física,Ensolarado,False,False,True,64,3,False
2025-10-24,11:30,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 340",75685-589,Luva Motoboy,Proteção,1,25,79.64,0,79.64,54.64,Cartão Crédito,Instagram,Ensolarado,True,False,True,106,4,False
2025-10-24,15:15,Sexta-feira,Outubro,Fiel,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 1095",75686-905,Bag Delivery 45L,Bag Entrega,2,95,175.84,0,351.68,161.68,Cartão Débito,Loja Física,Ensolarado,False,False,True,30,4,False
2025-10-24,19:15,Sexta-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 1933",75686-129,Suporte Celular Moto,Suporte,1,18,59.57,5,59.57,41.57,Pix,WhatsApp,Chuva Leve,False,False,True,105,7,False
2025-10-24,19:00,Sexta-feira,Outubro,Fiel,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 827",75688-925,Balaclava,Proteção,1,8,35.75,0,35.75,27.75,Pix,Loja Física,Ensolarado,False,False,True,28,9,False
2025-10-24,11:15,Sexta-feira,Outubro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 6122",75684-240,Capa de Chuva,Proteção,2,35,99.53,5,199.06,129.06,Cartão Débito,Loja Física,Ensolarado,False,False,True,113,9,False
2025-10-24,10:45,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 7084",75685-548,Luva Motoboy,Proteção,1,25,77.93,5,77.93,52.93,Pix,Loja Física,Chuva Leve,False,False,True,34,8,False
2025-10-24,14:00,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 1144",75680-865,Suporte Celular Moto,Suporte,1,18,60.44,15,60.44,42.44,Dinheiro,Loja Física,Nublado,False,False,True,42,2,False
2025-10-24,09:30,Sexta-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 4063",75687-102,Capa de Chuva,Proteção,3,35,96.77,0,290.31,185.31,Pix,Loja Física,Chuva Leve,False,False,True,83,5,False
2025-10-25,08:30,Sábado,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 2411",75685-809,Bag Delivery 45L,Bag Entrega,1,95,178.37,5,178.37,83.37,Pix,Loja Física,Nublado,False,True,False,59,10,False
2025-10-25,10:30,Sábado,Outubro,Fiel,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 33",75688-583,Bag Delivery 45L,Bag Entrega,1,95,183.57,0,183.57,88.57,Pix,Loja Física,Ensolarado,True,True,False,90,10,False
2025-10-25,09:15,Sábado,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 827",75689-786,Suporte Celular Moto,Suporte,2,18,60.77,5,121.54,85.54,Pix,WhatsApp,Chuva Forte,True,True,False,118,4,False
2025-10-25,15:45,Sábado,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 3184",75684-685,Capacete Pro Tork,Capacete,1,180,333.04,5,333.04,153.04,Pix,WhatsApp,Ensolarado,False,True,False,46,6,False
2025-10-25,15:00,Sábado,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 1766",75685-442,Suporte Celular Moto,Suporte,1,18,58.79,0,58.79,40.79,Pix,WhatsApp,Ensolarado,True,True,False,38,4,False
2025-10-25,09:30,Sábado,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 41",75689-731,Capacete Pro Tork,Capacete,1,180,337.68,0,337.68,157.68,Dinheiro,WhatsApp,Nublado,False,True,False,51,5,False
2025-10-25,09:30,Sábado,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 7390",75683-652,Bag Delivery 45L,Bag Entrega,2,95,176.33,0,352.66,162.66,Pix,Loja Física,Ensolarado,False,True,False,74,5,False
2025-10-25,13:45,Sábado,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 999",75683-205,Bag Delivery 80L,Bag Entrega,2,145,271.58,5,543.16,253.16,Pix,WhatsApp,Ensolarado,False,True,False,31,10,False
2025-10-26,09:00,Domingo,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 7349",75683-382,Balaclava,Proteção,1,8,34.56,0,34.56,26.56,Dinheiro,WhatsApp,Ensolarado,False,True,False,109,8,False
2025-10-26,19:30,Domingo,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 8089",75680-735,Suporte Celular Moto,Suporte,1,18,60.71,15,60.71,42.71,Cartão Débito,Loja Física,Nublado,False,True,False,102,4,False
2025-10-26,20:00,Domingo,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 4489",75683-420,Baú Moto 30L,Bagagem,1,120,263.32,10,263.32,143.32,Cartão Débito,Loja Física,Ensolarado,False,True,False,23,3,False
2025-10-26,18:30,Domingo,Outubro,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 1146",75685-326,Luva Motoboy,Proteção,1,25,79.34,0,79.34,54.34,Dinheiro,Loja Física,Ensolarado,False,True,False,111,2,False
2025-10-26,20:15,Domingo,Outubro,Fiel,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 4245",75684-565,Bag Delivery 45L,Bag Entrega,1,95,178.03,10,178.03,83.03,Cartão Crédito,WhatsApp,Ensolarado,False,True,False,73,9,False
2025-10-26,13:15,Domingo,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5982",75685-808,Bag Delivery 45L,Bag Entrega,1,95,183.23,0,183.23,88.23,Cartão Crédito,Instagram,Ensolarado,False,True,False,104,10,False
2025-10-26,13:30,Domingo,Outubro,Fiel,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 806",75684-120,Bag Delivery 45L,Bag Entrega,1,95,178.13,0,178.13,83.13,Cartão Débito,Loja Física,Chuva Leve,False,True,False,45,10,False
2025-10-26,19:15,Domingo,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 2895",75684-271,Balaclava,Proteção,1,8,34.71,0,34.71,26.71,Pix,WhatsApp,Ensolarado,False,True,False,50,4,False
2025-10-26,09:00,Domingo,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 8565",75689-929,Bag Delivery 45L,Bag Entrega,1,95,178.86,0,178.86,83.86,Pix,WhatsApp,Nublado,False,True,False,112,7,False
2025-10-26,10:30,Domingo,Outubro,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 8320",75684-872,Bag Delivery 45L,Bag Entrega,4,95,181.04,0,724.16,344.16,Pix,Instagram,Nublado,False,True,False,16,6,False
2025-10-26,15:15,Domingo,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 3157",75685-204,Capacete Pro Tork,Capacete,1,180,329.93,0,329.93,149.93,Pix,WhatsApp,Chuva Leve,False,True,False,43,5,False
2025-10-26,19:15,Domingo,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 3992",75683-315,Bag Delivery 45L,Bag Entrega,2,95,181.8,0,363.6,173.6,Pix,Loja Física,Ensolarado,False,True,False,59,10,False
2025-10-26,16:30,Domingo,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 4648",75688-649,Baú Moto 30L,Bagagem,1,120,260.33,0,260.33,140.33,Cartão Crédito,Loja Física,Nublado,True,True,False,71,9,False
2025-10-26,14:15,Domingo,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 7599",75680-384,Suporte Celular Moto,Suporte,2,18,57.42,5,114.84,78.84,Pix,Loja Física,Chuva Leve,True,True,False,98,2,False
2025-10-27,15:45,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 7470",75687-890,Retrovisor Esportivo,Peça,1,35,119.92,0,119.92,84.92,Cartão Crédito,Loja Física,Ensolarado,False,False,False,118,9,False
2025-10-27,12:00,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 8089",75689-678,Bag Delivery 45L,Bag Entrega,1,95,182.88,0,182.88,87.88,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,105,9,False
2025-10-27,14:15,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 6030",75687-632,Bag Delivery 45L,Bag Entrega,1,95,184.13,0,184.13,89.13,Dinheiro,Loja Física,Ensolarado,True,False,False,36,3,False
2025-10-27,16:45,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 7747",75680-730,Baú Moto 30L,Bagagem,1,120,262.82,5,262.82,142.82,Pix,WhatsApp,Nublado,True,False,False,82,4,False
2025-10-27,12:30,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 6399",75689-620,Bag Delivery 45L,Bag Entrega,1,95,180.73,15,180.73,85.73,Pix,Loja Física,Ensolarado,False,False,False,44,6,True
2025-10-27,20:15,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 832",75687-842,Suporte Celular Moto,Suporte,1,18,60.15,0,60.15,42.15,Cartão Crédito,Instagram,Ensolarado,True,False,False,70,7,False
2025-10-27,15:30,Segunda-feira,Outubro,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 4090",75683-729,Suporte Celular Moto,Suporte,2,18,57.83,0,115.66,79.66,Pix,WhatsApp,Nublado,False,False,False,74,10,False
2025-10-27,15:15,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 2293",75686-304,Bag Delivery 80L,Bag Entrega,1,145,275.01,10,275.01,130.01,Cartão Crédito,Instagram,Chuva Leve,True,False,False,78,3,False
2025-10-27,20:45,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 487",75685-257,Bag Delivery 45L,Bag Entrega,1,95,179.27,0,179.27,84.27,Dinheiro,Loja Física,Chuva Leve,True,False,False,101,10,False
2025-10-27,18:30,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 1511",75684-368,Suporte Celular Moto,Suporte,1,18,57.94,0,57.94,39.94,Pix,Loja Física,Ensolarado,False,False,False,96,10,False
2025-10-27,09:00,Segunda-feira,Outubro,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 5007",75686-459,Bag Delivery 45L,Bag Entrega,1,95,180.31,0,180.31,85.31,Pix,Loja Física,Ensolarado,False,False,False,20,4,False
2025-10-27,10:15,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 4978",75682-953,Balaclava,Proteção,1,8,34.68,0,34.68,26.68,Pix,Loja Física,Ensolarado,True,False,False,20,6,False
2025-10-27,11:45,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 4854",75685-120,Carregador USB Moto,Acessório,1,15,50.45,0,50.45,35.45,Pix,WhatsApp,Chuva Forte,False,False,False,86,7,False
2025-10-27,17:15,Segunda-feira,Outubro,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 9938",75684-383,Bag Delivery 80L,Bag Entrega,2,145,261.98,5,523.96,233.96,Pix,Loja Física,Nublado,True,False,False,32,4,False
